date,x,y,z
2025-01-27 00:00:00.000,-9.961929255367088e-17,9.959894423700243e-17,4.9800020160962846e-17
2025-01-28 00:00:00.000,-9.961930783862868e-17,9.959892692645853e-17,4.980002420583951e-17
2025-01-29 00:00:00.000,-3.9273289750313144e-21,-2.875037070793085e-21,4.980405487379063e-17
2025-01-30 00:00:00.000,-9.961932728333887e-17,9.95989014169042e-17,4.980003632742155e-17
2025-01-31 00:00:00.000,-7.627856645958922e-21,9.960810989723004e-17,-2.600450530056085e-21
2025-02-01 00:00:00.000,-7.51067095616462e-21,9.960810990475311e-17,-2.652855929122576e-21
2025-02-02 00:00:00.000,-9.961932838260802e-17,9.95988861392983e-17,4.980006468330037e-17
2025-02-03 00:00:00.000,-9.961774247124562e-17,9.959847696750488e-17,-3.8956877687628275e-21
2025-02-04 00:00:00.000,0.0,-0.0,-0.0
2025-02-05 00:00:00.000,-9.961095505948055e-17,-7.356314225996042e-21,4.97983644895019e-17
2025-02-06 00:00:00.000,-9.960810995640811e-17,-6.68934201299339e-21,-2.9000015922717522e-21
2025-02-07 00:00:00.000,-9.961093948411322e-17,-7.599171109357837e-21,4.979839560820642e-17
2025-02-08 00:00:00.000,0.0,-0.0,-0.0
2025-02-09 00:00:00.000,-9.960810993062238e-17,-7.005213336710984e-21,-3.0366476425000713e-21
2025-02-10 00:00:00.000,-9.960810992213339e-17,-7.106132269795378e-21,-3.0803040906764365e-21
2025-02-11 00:00:00.000,-9.96081099137085e-17,-7.20488907458998e-21,-3.1230330384258957e-21
2025-02-12 00:00:00.000,-9.96081099053548e-17,-7.301489006907656e-21,-3.1648405923817704e-21
2025-02-13 00:00:00.000,-9.960810989707985e-17,-7.395929093501056e-21,-3.205728244485051e-21
2025-02-14 00:00:00.000,-9.961818396561108e-17,9.959909229873533e-17,2.489780025509057e-17
2025-02-15 00:00:00.000,-9.960810988079994e-17,-7.578275450347509e-21,-3.2847261074326473e-21
2025-02-16 00:00:00.000,-5.5171244216038645e-21,9.960811001501816e-17,-3.323036950265355e-21
2025-02-17 00:00:00.000,-9.960810986494182e-17,-7.751748381366363e-21,-3.3599512523064935e-21
2025-02-18 00:00:00.000,0.0,-0.0,-0.0
2025-02-19 00:00:00.000,-9.961278417711302e-17,4.979470595929515e-17,-3.8363703289971214e-21
2025-02-20 00:00:00.000,-1.2302551767744917e-21,-1.9987701075370728e-21,2.4902027445204437e-17
2025-02-21 00:00:00.000,-9.961369633803555e-17,4.979487021917023e-17,2.4898050243472028e-17
2025-02-22 00:00:00.000,-9.960924583830644e-17,-8.395532910602268e-21,2.489748323976505e-17
2025-02-23 00:00:00.000,-9.960924390126561e-17,-8.469065197103797e-21,2.4897490964525635e-17
2025-02-24 00:00:00.000,-2.1502301236795203e-21,4.980405503282342e-17,-1.7959136801982585e-21
2025-02-25 00:00:00.000,-1.992207726597812e-16,4.9785842160949365e-17,-7.463705792310836e-21
2025-02-26 00:00:00.000,-2.225719512519568e-21,4.980392999103029e-17,2.490227769595284e-17
2025-02-27 00:00:00.000,-2.1354462589475794e-21,4.980392910447528e-17,2.490227947694534e-17
2025-02-28 00:00:00.000,-1.9921621957798737e-16,-1.7067113063986805e-20,-7.39929437638239e-21
2025-03-01 00:00:00.000,-1.9529167693790625e-21,4.980392744181323e-17,2.4902282817210612e-17
2025-03-02 00:00:00.000,0.0,-0.0,-0.0
2025-03-03 00:00:00.000,0.0,-0.0,-0.0
2025-03-04 00:00:00.000,-3.745715910460221e-22,-1.0921468861269203e-21,1.2451013724371703e-17
2025-03-05 00:00:00.000,0.0,-0.0,-0.0
2025-03-06 00:00:00.000,-3.327605539417342e-22,-1.102699674284981e-21,1.2451013724629213e-17
2025-03-07 00:00:00.000,-6.971513950733314e-22,2.4901961675165767e-17,1.245114551880514e-17
2025-03-08 00:00:00.000,-2.907232683112177e-22,-1.1118658565652333e-21,1.2451013724866562e-17
