,Time (BJD-2454833),Relative Flux
0,2228.8205675375552,1.0024330453591885
1,2228.8835810635383,0.9987787104345169
2,2228.9003639325883,0.9978968269731097
3,2228.9423729499104,0.996556518413378
4,2228.9633774585714,0.9962354715204147
5,2229.005327224811,0.9964859627589943
6,2229.026331733472,0.996969150776582
7,2229.047336242133,0.9976922529064307
8,2229.0641042984125,0.9986093519766398
9,2229.0851088070735,0.9994135868871908
10,2229.1061133157345,1.0009091925486349
11,2229.1271178243956,1.0022249870626634
12,2229.1481223330566,1.003974443755753
13,2229.169067590635,1.00537485528033
14,2229.1900720992962,1.0065918469908652
15,2229.2278594770073,1.00645770414179
16,2229.2698684943293,1.0046235060013717
17,2229.2908730029903,1.0031949717644653
18,2229.3118775116513,1.0018968472732277
19,2229.412619164263,0.9967187839747828
20,2229.496637198907,0.99622141016425
21,2229.5344097638476,0.9978016328362426
22,2229.5554142725086,0.9987081547801331
23,2229.5763595300873,0.9996111924941775
24,2229.5973640387483,1.001004511122282
25,2229.6183685474093,1.0023624897048047
26,2229.761119217343,1.0044260248311652
27,2229.803128234665,1.0024753538644628
28,2229.819911103715,1.0009162854451072
29,2229.840915612376,1.0000380106503264
30,2229.861920121037,0.9986658462748589
31,2229.882924629698,0.9977099229292217
32,2229.903929138359,0.9969797279029006
33,2229.924874395938,0.9967399382274198
34,2229.945878904599,0.9967399382274198
35,2229.96688341326,0.9967187839747828
36,2229.98366628231,0.9965741884361691
37,2230.004670790971,0.9968633795133964
38,2230.0256604868614,0.9978122099625611
39,2230.0466649955224,0.9987223405730781
40,2230.1096192704235,1.0027504835855254
41,2230.1474658992165,1.0060768031575416
42,2230.2692120604893,1.0029867890311601
43,2230.2902165691503,1.001600563299528
44,2230.3112210778113,1.0003625417731359
45,2230.33216633539,0.9994347411398279
46,2230.353170844051,0.998425932162598
47,2230.374175352712,0.9977945399397702
48,2230.395179861373,0.9968493181572318
49,2230.416184370034,0.9959144246274515
50,2230.432967239084,0.995995681844934
51,2230.453971747745,0.9963730985993362
52,2230.474976256406,0.9963271814274357
53,2230.4959659522965,0.9968880179958797
54,2230.5169260226457,0.9976922529064307
55,2230.5379305313068,0.9986412077923756
56,2230.5589202271976,0.9997346337801541
57,2230.5757030962473,1.0011102823854676
58,2230.6177121135693,1.0041085866048283
59,2230.6387166222303,1.005748787804886
60,2230.7226754057924,1.0051279727083768
61,2230.739458274842,1.0043025835451886
62,2230.760462783503,1.0031209318802354
63,2230.781467292164,1.0019427644451284
64,2230.802471800825,1.000630578597726
65,2230.823476309486,0.9994771740818824
66,2230.8444363798358,0.9984964878169817
67,2230.8654705140375,0.9975159259888613
68,2230.882208944776,0.997135025004613
69,2230.903243078978,0.9963942528519734
70,2230.945163219677,0.9963942528519734
71,2230.966197353879,0.9963236971975895
72,2230.987231488081,0.9968457094906055
73,2231.008265622283,0.9978051170660888
74,2231.029299756485,0.9985141578397727
75,2231.0460381872235,0.9998015807679116
76,2231.0670723214257,1.00104321096093
77,2231.0879583279225,1.0022038328100265
78,2231.108992462124,1.0041826264890583
79,2231.1300265963264,1.005505389462779
80,2231.150912602823,1.0065388369224921
81,2231.167799161267,1.0069973864575967
82,2231.1719467370253,1.0069973864575967
83,2231.188833295469,1.0064436427856251
84,2231.2517875703697,1.0030432833293792
85,2231.2726735768665,1.0016253262187913
86,2231.2937077110687,1.000718804274901
87,2231.3357759794726,0.9984718493344985
88,2231.373548544413,0.9968810495361874
89,2231.4784229600127,0.9964436542537201
90,2231.4953095184565,0.9973113519221825
91,2231.558263793357,1.0008880382959977
92,2231.6212180682583,1.0051068184557397
93,2231.6422522024604,1.0056959021732932
94,2231.7010589016027,1.0049163057452255
95,2231.722093035805,1.0037804468153926
96,2231.7429790423016,1.0024930238872538
97,2231.764013176504,1.001505369162661
98,2231.7850473107055,1.0003800873591466
99,2231.801785741444,0.9992689913485772
100,2231.822819875646,0.9981332568555245
101,2231.843854009848,0.9973677217836213
102,2231.864740016345,0.9964294684607751
103,2231.885774150547,0.996126216027383
104,2231.906808284749,0.996168400095877
105,2231.927842418951,0.9961049373379657
106,2231.948728425448,0.9963977370818194
107,2231.9656149838916,0.9968810495361874
108,2231.9865009903883,0.9972901976695453
109,2232.0285692587922,0.9995900382415405
110,2232.070489399491,1.002761060711844
111,2232.1082619644317,1.0053818237400223
112,2232.19239850124,1.0045952588522622
113,2232.2553527761406,1.001209085188961
114,2232.272091206879,0.9997557880327912
115,2232.293125341081,0.9987892875608355
116,2232.314011347578,0.997882765616945
117,2232.33504548178,0.99723021914148
118,2232.3560796159823,0.9965282712642685
119,2232.377113750184,0.9959744031555167
120,2232.3979997566807,0.9958334162835294
121,2232.4148863151245,0.9956640578256521
122,2232.4778405900256,0.9973254132783471
123,2232.5407948649263,1.0010891281328307
124,2232.578567429867,1.0040203609276535
125,2232.599601564069,1.0053042996259463
126,2232.6206356982707,1.0061508430417716
127,2232.683589973172,1.0047294017013375
128,2232.704624107374,1.0035158942206484
129,2232.7213625381123,1.0023201811995306
130,2232.742396672314,1.0012196623152796
131,2232.763430806516,0.9999886092485797
132,2232.784316813013,0.9989021517204935
133,2232.805350947215,0.9978862498467911
134,2232.8263850814174,0.9970467993274382
135,2232.8472710879137,0.9963589128063913
136,2232.8641576463574,0.995942671776561
137,2232.885043652854,0.9958263233870569
138,2232.9060777870563,0.9958015604677934
139,2232.9271119212585,0.9961049373379658
140,2232.9481460554607,0.9967151753081565
141,2232.9691801896624,0.997565327390608
142,2232.990066196159,0.9986341148959033
