Time_BJD_minus_2454833,Normalized_Flux
2230.639094787599,0.9999016286782034
2230.6595271441693,0.999950363203433
2230.6799593998003,0.9999243034418129
2230.72082390968,0.9999333601980578
2230.741256163921,0.9998890034213415
2230.7616884176896,0.9999015629320454
2230.782120670534,0.9999023201696527
2230.8025529229053,0.999898119055841
2230.8229851748183,0.9999972751265462
2230.8434175262664,1.0001051606891336
2230.863849677248,1.000093975981828
2230.8842819272904,1.0001423613274372
2230.904714276876,1.0001630916425412
2230.925146425987,1.000190037356011
2230.945578774641,1.0001187239081473
2230.966011022363,1.000067243866015
2230.9864431696187,1.0000530562134853
2231.0068755168686,1.0000851697860744
2231.027307762728,1.000053802493363
2231.0477399085794,1.00020268175019
2231.068172253974,1.000258679212716
2231.0886044984363,1.0000689240183267
2231.1090366424323,1.0000503367018632
2231.129468985957,0.9999517872391632
2231.1499011290216,0.999837105675474
2231.1703333711484,0.9999893370571526
2231.1907657128177,0.9999319209604539
2231.2111979540205,0.9998485957317446
2231.231630094757,0.9998610155706379
2231.252062435022,0.9999399192200054
2231.272494674362,0.9999515010276201
2231.313359152104,1.000016915383818
2231.333791390047,1.000064183354466
2231.354223527058,1.0000310003274904
2231.3746558640632,1.000033154283762
2231.395088100144,1.0000931323946691
2231.4155202357506,1.0000893502965331
2231.456384805584,1.000137654848488
2231.47681713933,1.0001217911334068
2231.497249272616,1.0001328840895298
2231.517681505902,1.0000411785485666
2231.538113837785,1.0000174932087122
2231.558545969674,1.0000125238996747
2231.578978201098,0.9999760585836804
2231.599410531584,0.9999300257444717
2231.61984266161,0.9999702402856936
2231.6402748911714,0.9999514434613779
2231.6607072202605,1.0000440349541062
2231.7015715765883,1.0002432549627573
2231.7220039038148,1.0002087450529051
2231.742436130582,1.0002842267414946
2231.762868256883,1.0001442645691694
2231.7833005822467,1.0000742081681566
2231.803732807617,1.0001752498091343
2231.8241649320557,1.0001880886636494
2231.844597256022,1.0001165657079922
2231.865029379529,1.0000678092674105
2231.8854616021054,1.0000224049516793
2231.905893924675,1.000023860548604
2231.9263260463194,1.0000005243885397
2231.946758267499,0.9999314456906798
2231.967190588206,1.0000183106367029
2231.9876227084533,1.0001338083163822
2232.00805492777,1.0000702466574265
2232.0284872466145,0.9999974666549336
2232.0489194654656,0.999979298354043
2232.0693516833853,1.0000260774731533
2232.0897839003665,1.000066780865877
2232.110216117355,1.0000657223691811
2232.130648333412,1.000029396725066
2232.191944978782,1.00006428181982
2232.212377192969,1.0001028901344808
2232.232809406698,1.000110840473464
2232.253241719489,1.0001706090765234
2232.27367383182,1.0003009818104651
2232.294106043686,1.000171774372158
2232.31453835508,1.0001944600934762
2232.3349704655484,1.0000959106309013
2232.355402676017,1.000085913134467
2232.375834985549,1.0001292702926894
2232.3962670946203,1.0000820502426961
2232.416699303227,1.0000361570754235
2232.437131611361,1.0000320257975175
2232.45756371857,1.0000027535829448
2232.4779959257794,1.0000584717018028
2232.518860437864,1.0000673887861755
2232.5392925432097,1.0000784119063781
2232.559724748091,1.0000582183633662
2232.5801569520336,1.0000954299593225
2232.6005891559835,1.000112039954311
2232.6210214589955,1.000273629351312
2232.641453561548,1.000276970518613
2232.6823180647843,1.0001478917944735
2232.7027501659395,1.0001368467590652
2232.723182366164,1.0001050604507653
2232.7436146659165,1.0001211117582187
2232.764046765209,1.000070749091134
2232.7844789640367,1.0001140364134802
2232.8049112619265,1.0000950999172569
2232.825343359822,1.0000869181552052
2232.845775656788,1.0000926337442084
2232.86620785328,1.0000601490765555
2232.886640049313,1.0000796921808388
2232.907072244416,1.0002481953355105
2232.927504439511,1.0001625655209545
2232.947936633682,1.0001016576275608
2232.968368827853,1.0000089743835217
2232.988801021085,1.0000294253549677
2233.0092332138597,0.9999799705549941
2233.029665405702,0.9999416196687632
2233.0500975975374,0.999945379851629
2233.0705297884488,1.0000476087035284
2233.090962079361,1.0000441059490508
2233.111394169333,1.000061065123778
2233.131826358848,0.9999831172621284
2233.172690736006,1.000118297717929
2233.193122923658,1.0001390978690554
2233.2135552113104,1.0001184853103862
2233.233987298023,1.0001455008598248
2233.2544194842776,1.0000680418497256
2233.274851669601,1.0002282345280795
2233.295283854917,1.0002062252507555
2233.3157160393093,1.0002116614960768
2233.336148223701,1.0001189084161077
2233.356580407155,1.0001418734812362
2233.37701259015,1.0002774839103012
2233.39744477268,1.000194507861301
2233.4178769542705,1.000076683680494
2233.4383091358686,1.0000332347709782
2233.458741416536,1.0000115048373446
2233.4791734967293,1.0000805616199484
2233.499605676465,1.0001019204585626
2233.5200379557355,1.0000705531658332
2233.540470034532,1.0000713802394694
2233.56090221287,1.0000598463524715
2233.581334490278,1.0001264588772276
2233.601766567212,1.0000834289833804
2233.663063095235,1.0002093103021337
2233.683495370314,1.0002282947188905
2233.703927544462,1.000291485282863
2233.7243597186025,1.0000316148092852
2233.7447918918187,1.0001152673023554
2233.7652240645693,1.0000322214174244
2233.785656236847,0.9999757131879781
2233.8060884082006,0.9999467901530483
2233.826520579554,1.0000190593886353
2233.846952749969,1.000095658452223
2233.8673849203915,1.0000281859809064
2233.8878170898824,1.0000308287888164
2233.9082492589005,1.0000214598158237
2233.928681527461,0.9999936541558095
2233.9491135950884,1.0000819158206782
2233.969545762709,1.0000756196288472
2234.0104100961034,1.0001693175389939
2234.030842261862,1.0001195833952927
2234.051274427162,1.0001058845943018
2234.071706591996,1.0001062228163435
2234.092138755892,1.0001146620069021
2234.112570919795,1.0002228967492672
2234.153435245265,1.0001433317034816
