date,flux
2230.0,-0.1538609484849172
2230.07007007007,-0.00380710252739937
2230.14014014014,0.3868555755882834
2230.2102102102103,0.7733268017431129
2230.2802802802803,0.8719414569167023
2230.3503503503503,0.5537601201161095
2230.42042042042,-0.059073430671359874
2230.4904904904906,-0.6608968759701351
2230.5605605605606,-0.9510332650767627
2230.6306306306305,-0.8190688117838514
2230.7007007007005,-0.4049344166688761
2230.770770770771,0.00411490348137715
2230.840840840841,0.16845182066759548
2230.910910910911,0.0512874123606196
2230.980980980981,-0.16900870225308132
2231.051051051051,-0.23498279722717164
2231.121121121121,0.00026755350519439784
2231.191191191191,0.4600533532273132
2231.261261261261,0.8849114528617997
2231.3313313313315,1.0
2231.4014014014015,0.6966208198597226
2231.4714714714714,0.1067270186903069
2231.5415415415414,-0.4780989057308006
2231.611611611612,-0.7877411963572581
2231.6816816816818,-0.734200887260104
2231.7517517517517,-0.4479498357763205
2231.8218218218217,-0.17159393368994086
2231.891891891892,-0.08778471413572152
2231.961961961962,-0.19934261315116036
2232.032032032032,-0.3401938303615462
2232.102102102102,-0.30470458231055125
2232.1721721721724,-0.003112173426897541
2232.2422422422424,0.4644267142008318
2232.3123123123123,0.8647333872893616
2232.3823823823823,0.9792326796688543
2232.4524524524522,0.7420066732448772
2232.5225225225226,0.27722078814403045
2232.5925925925926,-0.18504575748842406
2232.6626626626626,-0.4539517426953553
2232.7327327327325,-0.48577654515440755
2232.802802802803,-0.3862831457317205
2232.872872872873,-0.31389618142775766
2232.942942942943,-0.3567312671122304
2233.013013013013,-0.47027425498596875
2233.0830830830832,-0.5161913313860563
2233.153153153153,-0.37062320663638326
2233.223223223223,-0.02303648422910554
2233.293293293293,0.4041002022534177
2233.3633633633635,0.7273768230169741
2233.4334334334335,0.8149771754417461
2233.5035035035035,0.6623669356501399
2233.5735735735734,0.3821543225050436
2233.643643643644,0.12015947418362105
2233.713713713714,-0.040250587444827
2233.7837837837837,-0.11892092537681277
2233.8538538538537,-0.2004277150796568
2233.923923923924,-0.3497127550122542
2233.993993993994,-0.5469232524884741
2234.064064064064,-0.6905584829873449
2234.134134134134,-0.6669786551648063
2234.2042042042044,-0.43553717704352735
2234.2742742742744,-0.0670190027526768
2234.3443443443443,0.29347613844686143
2234.4144144144143,0.5140227651586735
2234.4844844844847,0.5527802054778034
2234.5545545545547,0.47132335335378495
2234.6246246246246,0.37709325228605983
2234.6946946946946,0.33824929282555366
2234.7647647647645,0.3334700473896002
2234.834834834835,0.27346328922731455
2234.904904904905,0.07855595414980264
2234.974974974975,-0.24477855345982902
2235.045045045045,-0.5863568730754529
2235.1151151151153,-0.7905652404201452
2235.185185185185,-0.753251504867732
2235.255255255255,-0.49108151123487337
2235.325325325325,-0.13438466431642657
2235.3953953953956,0.1535654508057966
2235.4654654654655,0.27709747921909295
2235.5355355355355,0.2605945146408419
2235.6056056056054,0.21765323197206185
2235.675675675676,0.2591346740046735
2235.745745745746,0.40478349320152607
2235.8158158158158,0.5611376677416582
2235.8858858858857,0.5829891857928637
2235.955955955956,0.37764270419790513
2236.026026026026,-0.019527515889525802
2236.096096096096,-0.45180985279984787
2236.166166166166,-0.728941486973699
2236.2362362362364,-0.7399535664075244
2236.3063063063064,-0.5174797138426275
2236.3763763763764,-0.21155021619268974
2236.4464464464463,0.009382815240953656
2236.5165165165167,0.06459835770994521
2236.5865865865867,0.004782440873623418
2236.6566566566567,-0.03422662717011787
2236.7267267267266,0.06499955580732886
2236.7967967967966,0.3111268707079643
2236.866866866867,0.5881912165919246
2236.936936936937,0.7256678256112736
2237.007007007007,0.6088405431555352
2237.077077077077,0.2571777119647424
2237.1471471471473,-0.18063693066581282
2237.2172172172172,-0.5121309062896097
2237.287287287287,-0.6123265812243592
2237.357357357357,-0.4906066677930323
2237.4274274274276,-0.2726751974709963
2237.4974974974975,-0.11216172720390015
2237.5675675675675,-0.09068483197756429
2237.6376376376375,-0.1705774751514704
2237.707707707708,-0.22864522535744977
2237.777777777778,-0.14643390535872122
2237.847847847848,0.10315947981394369
2237.9179179179177,0.42929337683193236
2237.987987987988,0.6733650920912315
2238.058058058058,0.7035796542897199
2238.128128128128,0.494179677395127
2238.198198198198,0.14056917095041
2238.2682682682685,-0.1973861935894074
2238.3383383383384,-0.3871692331279524
2238.4084084084084,-0.3937447505715114
2238.4784784784783,-0.2869510848718683
2238.5485485485488,-0.18537523227653205
2238.6186186186187,-0.17489895690480714
2238.6886886886887,-0.2538330085964225
2238.7587587587586,-0.33774904461476046
2238.828828828829,-0.31874675456425355
2238.898898898899,-0.1402998167502049
2238.968968968969,0.15965930259348723
2239.039039039039,0.46396953796350965
2239.109109109109,0.6400569321525398
2239.1791791791793,0.6133867688346614
2239.2492492492493,0.4068167753624743
2239.319319319319,0.12374277364330266
2239.389389389389,-0.11296910172545162
2239.4594594594596,-0.2285570263360558
2239.5295295295296,-0.2304861480044805
2239.5995995995995,-0.19087853198097934
2239.6696696696695,-0.19086433938451916
2239.73973973974,-0.2630076337011508
2239.80980980981,-0.36789549537953126
2239.87987987988,-0.4189579232766236
2239.9499499499498,-0.3394618324989332
2240.02002002002,-0.11585130272583685
2240.09009009009,0.18595340645334898
2240.16016016016,0.4518341761020867
2240.23023023023,0.5797968880196188
2240.3003003003005,0.533336855054014
2240.3703703703704,0.3565290701526412
2240.4404404404404,0.1432141809989892
2240.5105105105104,-0.019451613732606444
2240.5805805805808,-0.09795946452741953
2240.6506506506507,-0.121967743405696
2240.7207207207207,-0.15277103986137028
2240.7907907907907,-0.23308860257331013
2240.860860860861,-0.35175133445497586
2240.930930930931,-0.44644587676195974
2241.001001001001,-0.4426075139010822
2241.071071071071,-0.30310630415290174
2241.1411411411414,-0.056575114463499124
2241.2112112112113,0.21380015905506722
2241.2812812812813,0.41382642633502853
2241.3513513513512,0.4867879921434443
2241.421421421421,0.4373766790983545
2241.4914914914916,0.3184136906622546
2241.5615615615616,0.19191237639360348
2241.6316316316315,0.09151653081451011
2241.7017017017015,0.010304622309466967
2241.771771771772,-0.08077401094102739
2241.841841841842,-0.19971117658709406
2241.911911911912,-0.3305379424082692
2241.981981981982,-0.4271990543832004
2242.052052052052,-0.44108668344717317
2242.122122122122,-0.3525121502390236
2242.192192192192,-0.18427696277348524
2242.262262262262,0.011198793618918625
2242.3323323323325,0.18102840848215923
2242.4024024024025,0.29656055060465086
2242.4724724724724,0.3577464108395853
2242.5425425425424,0.37741115543314196
2242.612612612613,0.36073637261786135
2242.6826826826828,0.29794153578919985
2242.7527527527527,0.17657600196630432
2242.8228228228227,0.003027584361086611
2242.892892892893,-0.1859802275796992
2242.962962962963,-0.3346374606717691
2243.033033033033,-0.3973018697992589
2243.103103103103,-0.3657373353572061
2243.1731731731734,-0.2735095765229334
2243.2432432432433,-0.17221275832256597
2243.3133133133133,-0.09530784245694672
2243.3833833833833,-0.0361884601436659
2243.4534534534537,0.04162038126080179
2243.5235235235236,0.1675605540695199
2243.5935935935936,0.3273205671697479
2243.6636636636636,0.45621161536748583
2243.7337337337335,0.47303842427327225
2243.803803803804,0.3352408082016224
2243.873873873874,0.07748785764215747
2243.943943943944,-0.19676162824621402
2244.014014014014,-0.3708081659712381
2244.084084084084,-0.38392825781804335
2244.154154154154,-0.26812168057057983
2244.224224224224,-0.12523673151538253
2244.294294294294,-0.05695278104832675
2244.3643643643645,-0.09377669452141148
