date,distance_to_mercury,distance_to_venus,distance_to_earth,distance_to_sun
2024-12-09,0.6702425112192264,0.37636245403665936,1.122991670940577,0.5079096859877195
2024-12-10,0.6750781240345519,0.38556499593633975,1.1138555485000066,0.48997346311046225
2024-12-11,0.6775277653760082,0.39493270161887895,1.1038904027410297,0.47102095604821265
2024-12-12,0.6774783199006353,0.40454201835277553,1.0930605771202901,0.4509780448673803
2024-12-13,0.6748263657942238,0.4144927738207417,1.081329169617664,0.42975731056544536
2024-12-14,0.6694713016361781,0.42491523923049745,1.0686588838405915,0.4072544422197626
2024-12-15,0.6613057805961897,0.4359802093548456,1.055013732423972,0.38334327001335783
2024-12-16,0.6502022614484116,0.44791385039245357,1.0403623403659976,0.3578687238972095
2024-12-17,0.635993310008927,0.46102044443321744,1.0246843445369131,0.3306365693550575
2024-12-18,0.6184408626130028,0.475718985835091,1.0079830758892858,0.301397967284454
2024-12-19,0.5971843346178454,0.49260584386340484,0.99031186446386,0.2698254506337234
2024-12-20,0.5716446055483572,0.5125709860670407,0.9718326617378471,0.2354743847238524
2024-12-21,0.5408261622056264,0.5370375451345442,0.9529614537639061,0.19772084420394584
2024-12-22,0.5028520657714676,0.5685324575957879,0.9347925442141625,0.15567584148415634
2024-12-23,0.45369423069133236,0.6123511235887845,0.9207066799336082,0.10826282321354773
2024-12-24,0.3845471722986362,0.6822653880316872,0.9257603383510085,0.058174371485295584
2024-12-25,0.33540923803291317,0.7716081638654501,0.9981922959975049,0.0593305047500626
2024-12-26,0.36352957325929075,0.8105846912358192,1.0709263472210107,0.10959035939212393
2024-12-27,0.40137046874186166,0.8322680634456014,1.1233100018748918,0.15685277524541713
2024-12-28,0.4363073143620524,0.8495595271296454,1.1655538140465052,0.19877021345902396
2024-12-29,0.4671703669307261,0.8655199815809304,1.2018424339609908,0.2364236554240009
2024-12-30,0.4941997440016259,0.8811501741320305,1.2341456793070074,0.2706941507739893
2024-12-31,0.5178063855237571,0.8968215845791672,1.2635418189918552,0.3021998292719884
2025-01-01,0.5383681916557895,0.9126665674653691,1.2906851050943093,0.3313815524068453
2025-01-02,0.5562018917601939,0.9287149818358167,1.316002443788588,0.3585642926756172
2025-01-03,0.5715688572700809,0.9449501852068694,1.339787790329719,0.38399518346134914
2025-01-04,0.5846859359750972,0.961334465988037,1.3622521086796286,0.40786725320657724
2025-01-05,0.5957351701829308,0.9778213879657774,1.3835518595534406,0.43033469357321164
2025-01-06,0.6048714595487924,0.994362010702724,1.4038062218887353,0.4515230167794965
2025-01-07,0.6122283997657879,1.010908057553424,1.4231080060995063,0.4715360302255946
2025-01-08,0.6179227105353321,1.0274134880937835,1.4415308395640403,0.49046075990731103
2025-01-09,0.6220576190083786,1.0438352133013236,1.4591340527483978,0.5083710137567414
