0,2229.2088177922487,75757472.0
1,2229.2292499795512,75764032.0
2,2229.2496822663816,75761832.0
3,2229.2701146527543,75771520.0
4,2229.290546838194,75763400.0
5,2229.3109791236275,75769112.0
6,2229.331411507672,75861112.0
7,2229.3518437917082,75762616.0
8,2229.372276075286,75758736.0
9,2229.392708357933,75761456.0
10,2229.413140640114,75767144.0
11,2229.433572921822,75770656.0
12,2229.454005202606,75772848.0
13,2229.494869863236,75782320.0
14,2229.5153020426224,75782376.0
15,2229.535734321078,75783584.0
16,2229.5561666995272,75784536.0
17,2229.576598877051,75785184.0
18,2229.5970311541023,75792864.0
19,2229.6174634302297,75790152.0
20,2229.637895706357,75804824.0
21,2229.6583278815524,75800400.0
22,2229.6787602562763,75789512.0
23,2229.699192530541,75789112.0
24,2229.7400570772006,75793128.0
25,2229.7604893496027,75797208.0
26,2229.7809217215326,75798216.0
27,2229.8013538930027,75805528.0
28,2229.821786163542,75802032.0
29,2229.842218534075,75804936.0
30,2229.862650803683,75809176.0
31,2229.8830829723593,75803920.0
32,2229.9035153410296,75811528.0
33,2229.923947608775,75809368.0
34,2229.944379776054,75806488.0
35,2229.964812142862,75804544.0
36,2229.9852444092103,75805952.0
37,2230.0056765750924,75811136.0
38,2230.0261089400374,75816072.0
39,2230.0465412045232,75823400.0
40,2230.066973568544,75815288.0
41,2230.087405731625,75819192.0
42,2230.107837994714,75822504.0
43,2230.1282703568722,75813832.0
44,2230.148702518556,75809608.0
45,2230.1691347797823,75813064.0
46,2230.2304315597285,75813624.0
47,2230.2508639181615,75812752.0
48,2230.2712960765857,75819592.0
49,2230.2917283345523,75820712.0
50,2230.312160691581,75821432.0
51,2230.33259284815,75822384.0
52,2230.353025104254,75819784.0
53,2230.3734574594273,75822696.0
54,2230.393889614592,75821728.0
55,2230.414321868833,75823752.0
56,2230.4347542226024,75825112.0
57,2230.455186375446,75823296.0
58,2230.475618728291,75822952.0
59,2230.496050980204,75820496.0
60,2230.5164831316433,75822280.0
61,2230.536915482626,75835928.0
62,2230.5573477331345,75824736.0
63,2230.577779883184,75842992.0
64,2230.598212232304,75846560.0
65,2230.6186444809573,75828120.0
66,2230.639076629137,75824672.0
67,2230.659508976394,75824288.0
68,2230.6799412236433,75823360.0
69,2230.7208057158277,75824744.0
70,2230.7412379612215,75830568.0
71,2230.7616702061423,75831864.0
72,2230.782102450139,75831184.0
73,2230.802534693663,75822504.0
74,2230.8229669367283,75834200.0
75,2230.843399279329,75834088.0
76,2230.8638314214622,75836808.0
77,2230.8842636626578,75841064.0
78,2230.9046960033957,75839200.0
79,2230.925128143659,75840080.0
80,2230.9455604834657,75839360.0
81,2230.965992722806,75833656.0
82,2230.986424861214,75832944.0
83,2231.0068571991505,75828584.0
84,2231.027289436628,75828336.0
85,2231.047721573632,75834664.0
86,2231.068153910179,75834712.0
87,2231.0885861457937,75829592.0
88,2231.109018280942,75835344.0
89,2231.129450615619,75830320.0
90,2231.1498827498363,75831432.0
91,2231.170314983581,75837816.0
92,2231.190747316403,75832888.0
93,2231.211179548758,75819232.0
94,2231.2316116811126,75818560.0
95,2231.2520440120643,75828480.0
96,2231.2724762430225,75824600.0
97,2231.313340703069,75818472.0
98,2231.3337729321647,75813824.0
99,2231.354205060794,75808880.0
100,2231.374637388486,75803688.0
101,2231.3950696161846,75803216.0
102,2231.4563662950823,75828960.0
103,2231.476798620446,75836512.0
104,2231.4972307448843,75839328.0
105,2231.5176629688576,75843376.0
106,2231.5380952928244,75839904.0
107,2231.5585274158657,75842568.0
108,2231.5789596379764,75834136.0
109,2231.5993919600805,75827216.0
110,2231.619824081259,75830272.0
111,2231.640256301973,75826200.0
112,2231.7015529613127,75845688.0
113,2231.7219852796916,75843008.0
114,2231.742417498077,75843744.0
115,2231.7628496155303,75832776.0
116,2231.7832819320465,75821384.0
117,2231.8037141485693,75823928.0
118,2231.8241462646256,75823608.0
119,2231.844578579745,75820448.0
120,2231.865010694404,75818160.0
121,2231.8854429085986,75820096.0
122,2231.905875222321,75819800.0
123,2231.9263073355833,75818456.0
124,2231.946739547915,75822416.0
125,2231.9671718597747,75834320.0
126,2231.9876039711744,75845488.0
127,2232.008036182109,75838048.0
128,2232.028468492572,75830664.0
129,2232.0489007021097,75824936.0
130,2232.0693329116475,75828216.0
131,2232.0897651202467,75825568.0
132,2232.1101973283876,75826040.0
133,2232.1919261553558,75834768.0
134,2232.2123583606954,75829168.0
135,2232.2327905655766,75830312.0
136,2232.2532228699856,75823320.0
137,2232.273654973469,75826984.0
138,2232.2940871769533,75830272.0
139,2232.3145194794997,75834728.0
140,2232.334951581586,75828992.0
141,2232.355383783208,75837368.0
142,2232.3758160838916,75839304.0
143,2232.396248184581,75838680.0
144,2232.41668038434,75833664.0
145,2232.4371126836268,75828312.0
146,2232.4575447824536,75827328.0
147,2232.4779769808156,75823552.0
148,2232.518841476136,75814832.0
149,2232.5392735726346,75809128.0
150,2232.559705768668,75804128.0
151,2232.580137964229,75804712.0
152,2232.6005701593313,75804904.0
153,2232.6210024539614,75807680.0
154,2232.641434547666,75808136.0
155,2232.682299034139,75838120.0
156,2232.7027311264465,75837560.0
157,2232.723163318289,75835008.0
158,2232.743595609194,75836784.0
159,2232.7640277001046,75830624.0
160,2232.7844598900847,75830800.0
161,2232.8048921795926,75829712.0
162,2232.8253242686405,75827008.0
163,2232.8457565572244,75826632.0
164,2232.8661887453345,75823720.0
165,2232.8866209325206,75821664.0
166,2232.907053119241,75828296.0
167,2232.927485305954,75827832.0
168,2232.9479174917433,75828768.0
169,2232.968349676601,75823280.0
170,2232.9887818614516,75826200.0
171,2233.0092140458437,75830408.0
172,2233.0296462293045,75831592.0
173,2233.0500784122924,75828648.0
174,2233.070510594822,75836360.0
175,2233.0909428768864,75837136.0
176,2233.1113749584765,75839240.0
177,2233.1318071391433,75831312.0
178,2233.1726714995384,75839712.0
179,2233.1931036788083,75838888.0
180,2233.213535957613,75839760.0
181,2233.2339680359437,75841584.0
182,2233.254400213351,75836376.0
183,2233.274832390758,75843344.0
184,2233.2952645672267,75840408.0
185,2233.315696743237,75840456.0
186,2233.3361289187815,75834128.0
187,2233.356561093853,75829400.0
188,2233.3769932684663,75835584.0
189,2233.3974254421482,75837160.0
190,2233.417857615823,75828136.0
191,2233.4382897885735,75821880.0
192,2233.458722060859,75832336.0
193,2233.4791541326704,75844512.0
194,2233.499586304024,75842952.0
195,2233.520018574447,75837976.0
196,2233.5404506448613,75842896.0
197,2233.560882814352,75834400.0
198,2233.5813150833783,75838456.0
199,2233.6630436548076,75840872.0
200,2233.6834759210396,75838224.0
201,2233.7039080868053,75837624.0
202,2233.7243402525637,75836144.0
203,2233.744772417398,75834792.0
204,2233.765204581301,75830272.0
205,2233.785636745197,75828896.0
206,2233.806068908634,75830472.0
207,2233.8265010711402,75832896.0
208,2233.8469332331733,75838104.0
209,2233.8673653952137,75834632.0
210,2233.8877975563228,75833552.0
211,2233.908229716493,75830120.0
212,2233.9286619766717,75829896.0
213,2233.949094036383,75826512.0
214,2233.9695261951565,75827416.0
215,2234.0103905117867,75811744.0
216,2234.030822669163,75795864.0
217,2234.0512548260813,75806160.0
218,2234.071686982068,75804696.0
219,2234.0921191380476,75803504.0
220,2234.1534156022753,75824968.0
221,2234.173847755934,75825008.0
222,2234.1942799091266,75825352.0
223,2234.2147120618465,75828184.0
224,2234.2351442136423,75822584.0
225,2234.255576365438,75831112.0
226,2234.2760085162954,75836248.0
227,2234.296440766695,75832112.0
228,2234.31687281662,75838752.0
229,2234.3373049660877,75832872.0
230,2234.3577372150903,75826224.0
231,2234.3986014112234,75837464.0
232,2234.419033658829,75834728.0
233,2234.4394657054945,75835448.0
234,2234.459897951703,75819424.0
235,2234.4803300974454,75826856.0
236,2234.500762142721,75833392.0
237,2234.5211943875256,75834152.0
238,2234.541626531871,75824648.0
239,2234.5620586752775,75819368.0
240,2234.5824908186914,75826800.0
241,2234.602922961174,75828824.0
242,2234.643787244735,75831024.0
243,2234.6642193858206,75834168.0
244,2234.6846515264333,75836224.0
245,2234.705083666122,75834312.0
246,2234.7255158058106,75833616.0
247,2234.7459479445606,75831072.0
