date,mercury_x,mercury_y,mercury_z,venus_x,venus_y,venus_z,earth_x,earth_y,earth_z,psp_x,psp_y,psp_z
2018-09-06,-0.053430920599303426,0.2749941543192841,0.15170287258664789,0.4911402141200531,-0.47156687855140805,-0.24344216176695038,0.9647874862763514,-0.26212802767283355,-0.11372316478553357,0.852159729807861,-0.4196449256659716,-0.02337386777399988
2018-09-07,-0.0864810072978206,0.26909254989623055,0.15197544572632932,0.5057324088060814,-0.458658115371705,-0.2385575112624731,0.9693647614713673,-0.24703845304068753,-0.10718236418915422,0.8521591462742194,-0.40785366100571674,-0.024254026160846175
2018-09-08,-0.11870655350929739,0.26068735847840985,0.1508251510042711,0.5199372203554931,-0.445392897672684,-0.2334879638736877,0.9736608165526495,-0.2318742097386734,-0.10060919067619263,0.851859797210745,-0.3959193882807009,-0.02512567620860798
2018-09-09,-0.14983287435530637,0.2499278829930641,0.14830327075246216,0.533743745885776,-0.4317813757173311,-0.22823739681509492,0.9776738459630069,-0.21663994182895013,-0.09400561037894067,0.8512566695315297,-0.3838439084740271,-0.02598835968876966
2018-09-10,-0.17961736688470853,0.2369876311331199,0.14447734293735381,0.5471413806493163,-0.4178339606237871,-0.22280982353676423,0.9814022284509398,-0.20134039973730783,-0.08737363931880958,0.8503445322012095,-0.3716290815727826,-0.026841604379427602
2018-09-11,-0.20785196606903603,0.2220576673630214,0.13942786444578975,0.5601198257294829,-0.4035613169202358,-0.21720939086137958,0.9848445506990356,-0.1859803988676047,-0.08071532966122844,0.8491179293082917,-0.35927681851427956,-0.027684918973235065
2018-09-12,-0.2343638705082596,0.20534024807651996,0.1332449662649654,0.5726690955391367,-0.38897435492915755,-0.21144037603200794,0.9879996109372378,-0.17056477429924918,-0.07403275295229512,0.8475711649062319,-0.34678908730941366,-0.028517791060285763
2018-09-13,-0.2590148154225535,0.18704306475408794,0.12602526286116408,0.5847795251169153,-0.37408422298527133,-0.2055071836722427,0.9908664037700974,-0.15509834154679716,-0.06732798418352416,0.845698290439362,-0.3341679264896978,-0.02933968690692259
2018-09-14,-0.2816992269401957,0.16737429825356326,0.11786901889340282,0.5964417772175291,-0.35890229949063923,-0.1994143426600446,0.9934440930920586,-0.13958587014789947,-0.060603089706456864,0.843493089730768,-0.32141545404045885,-0.03015004978222598
2018-09-15,-0.3023415982624159,0.14653857596017744,0.10887771756628331,0.6076468491918069,-0.34344018481095184,-0.1931665029168219,0.995731981914408,-0.12403207145641704,-0.053860120147988744,0.8409490626811368,-0.30853387718487063,-0.030948298104009342
2018-09-16,-0.3208933989732437,0.12473383389049093,0.09915206400726989,0.6183860796521723,-0.3277096930173744,-0.1867684321134432,0.9977294859709605,-0.10844159747388095,-0.047101107686068636,0.8380594068034986,-0.2955255045877398,-0.03173382413619845
2018-09-17,-0.33732977849976953,0.1021490222259162,0.0887904178586656,0.6286511549198299,-0.31172284347751444,-0.18022501229455168,0.9994361141257828,-0.09281904573747427,-0.0403280661296271,0.8348170021526901,-0.2823927560806282,-0.03250599062439787
2018-09-18,-0.3516462663206801,0.078962554037073,0.07788762253904458,0.6384341152491849,-0.2954918523003296,-0.17354123642306463,1.0008514553108245,-0.07716896602544997,-0.03354299226212685,0.8312143887444589,-0.26913817693010655,-0.03326412866711673
2018-09-19,-0.3638556142466845,0.055341378942520614,0.06653418306688408,0.6477273608259374,-0.2790291236385645,-0.16672220484624667,1.0019751701642592,-0.061495866443005455,-0.02674786738922932,0.827243743110433,-0.2557644527887022,-0.034007535731391404
2018-09-20,-0.3739848755833789,0.03144056074936786,0.05481573766270506,0.656523657534538,-0.2623472408535616,-0.15977312168526348,1.002806985385121,-0.04580421795442254,-0.019944658515627618,0.8228968565434097,-0.2422744274498924,-0.034735473110985536
2018-09-21,-0.38207277483689134,0.007403245524081083,0.04281276803381487,0.6648161424914543,-0.24545895754615601,-0.15269929114966063,1.0033466891387428,-0.030098457247918587,-0.013135318913613381,0.8181651078562018,-0.22867112128545974,-0.035447162737531936
2018-09-22,-0.3881673903027765,-0.016639080343112688,0.030600497005071968,0.6725983293398144,-0.2283771884591541,-0.14550611377895922,1.0035941261238046,-0.014382988306381798,-0.00632178811705065,0.8130394398894406,-0.2149577512023014,-0.036141783701299966
2018-09-23,-0.3923241495544699,-0.040566126955289,0.01824892815778937,0.6798641133021671,-0.2111150002547775,-0.13819908261268574,1.0035491912425034,0.0013378164549772888,0.0004940083583869475,0.8075103253704731,-0.20113775387934762,-0.03681846866237551
2018-09-24,-0.3946041230662055,-0.06426820170100135,0.005822989036952772,0.6866077759871726,-0.193685602172475,-0.1307837792909988,1.0032118214318249,0.01705961420930169,0.007310159070553976,0.801567733165668,-0.1872148145988245,-0.037476299518317095
2018-09-25,-0.39507259233469383,-0.08764552845296918,-0.006617253600165067,0.6928239899465132,-0.17610233657164784,-0.12326587008772706,1.002581986043471,0.03277808755325513,0.014124765948373525,0.7952010936729892,-0.1731928893634545,-0.038114303175121586
2018-09-26,-0.3937978643703492,-0.11060752675420894,-0.01901633162208388,0.6985078229785026,-0.15837866936368517,-0.11565110187756844,1.0016596768825434,0.04848893717783573,0.020935942420643977,0.7883992573123958,-0.1590762447465236,-0.03873144586644799
2018-09-27,-0.39085030300418216,-0.13307208178046886,-0.031323085958641,0.7036547421743781,-0.14052818033896747,-0.10794529803974746,1.0004448993944446,0.06418787101105375,0.02774181015320408,0.7811504513093809,-0.1448694937274486,-0.039326632668091485
2018-09-28,-0.3863015480570736,-0.15496482710662535,-0.04349036440228345,0.708260617703909,-0.1225645533931075,-0.10015435429983824,0.9989376665373827,0.07987059009761364,0.03454049435722569,0.7734422301772985,-0.13057763801999148,-0.03989869469833813
2018-09-29,-0.38022389525765504,-0.17621845538265068,-0.055474717655058625,0.7123217263366858,-0.10450156665779714,-0.09228423451193549,0.9971379967056664,0.09553277201698306,0.041330117821219536,0.7652614164265895,-0.11620612008001469,-0.04044638559001765
2018-09-30,-0.37268981230573456,-0.19677206670185476,-0.06723610139753107,0.7158347546953704,-0.08635308254189417,-0.08434096638347986,0.9950459167214091,0.11117005305632144,0.04810879402545297,0.7565940415982649,-0.10176089471569234,-0.04096837144936886
2018-10-01,-0.3637715692703204,-0.2165705604376968,-0.0787375897262158,0.7187968022377574,-0.06813303768713726,-0.07633063714450886,0.9926614704200886,0.12677801058372257,0.05487461986457143,0.7474252207584253,-0.08724849031775374,-0.04146322709340999
2018-10-02,-0.3535409643280196,-0.2355640733929996,-0.08994510344764844,0.721205383963924,-0.049855432844949116,-0.06825938916400887,0.9899847328782965,0.14235214706088187,0.06162566855305452,0.7377389157770131,-0.0726761757665114,-0.04192947840820185
2018-10-03,-0.34206912853471105,-0.2537074650085176,-0.10082715531851567,0.7230584328453659,-0.03153432267893714,-0.06013341551524526,0.9870158300876385,0.1578878770380887,0.06835998324307845,0.7275163061195803,-0.05805267076321869,-0.04236550714113296
2018-10-04,-0.3294263957881716,-0.2709598489398165,-0.11135461329761114,0.7243543019726576,-0.013183805500000121,-0.051958955492961575,0.9837549638260027,0.1733805186075089,0.07507557190281144,0.7171425894727854,-0.044251511024339926,-0.04213723842541342
2018-10-05,-0.315682226348706,-0.28728416935765366,-0.12150048213685688,0.7250917664186741,0.005181987062046013,-0.0437422900840226,0.980202441152438,0.1888252912896942,0.08177040421462338,0.7064839849247817,-0.03088272707495884,-0.04151294425651417
2018-10-06,-0.3009051742194741,-0.30264681975087093,-0.13123970313029476,0.7252700248140472,0.023548900442047167,-0.03548973739501522,0.9763587068047239,0.2042173227846832,0.08844241154989989,0.6952388051091649,-0.017487334751950648,-0.040854137324199256
2018-10-07,-0.28516289036570347,-0.3170173016972393,-0.1405489714985528,0.7248887006320404,0.04190276757428743,-0.02720764803843291,0.9722243748492704,0.21955166657232314,0.09508949109540972,0.6833855907046371,-0.0040764025860785865,-0.04015958542188634
2018-10-08,-0.2685221551837008,-0.330367920953921,-0.1494065706771031,0.7239478431798333,0.060229419371257996,-0.018902400480496573,0.9678002541899764,0.23482333039201675,0.10170951460591478,0.6709021919465009,0.009338355997197217,-0.03942794372424834
2018-10-09,-0.25104893484585583,-0.34267351824001524,-0.1577922226617539,0.7224479282934826,0.07851469524005572,-0.010580396353300478,0.9630873623938123,0.2500273125423648,0.10830034107170095,0.6577649898906035,0.022743983170097865,-0.038657928995247504
2018-10-10,-0.2328084571703164,-0.3539112322001499,-0.16568695352106813,0.7203898587338933,0.0967444536301377,-0.0022480557339395885,0.9580869245078245,0.26515864012666096,0.11485983132487888,0.6439485374409992,0.03612605079444185,-0.037847996427795655
2018-10-11,-0.21386530351819627,-0.3640602922188889,-0.17307297319343273,0.7177749642811764,0.11490458260651301,0.0060881876068854535,0.9528003574844724,0.280212402437182,0.12138586194844822,0.6294253866062473,0.04946835798521725,-0.03699652488563624
2018-10-12,-0.19428351393262167,-0.3731018389769603,-0.17993356873093666,0.7146050015251504,0.13298101044006694,0.01442189098319236,0.9472292446990163,0.2951837742830609,0.12787633617968536,0.6141658395108186,0.06275263824844647,-0.03610176315017336
2018-10-13,-0.1741267033217059,-0.3810187708879587,-0.18625301022357996,0.7108821533494771,0.150959716210154,0.022746607596939902,0.9413753070146768,0.3100680274569162,0.13432919063613075,0.598137691250894,0.07595819657068001,-0.03516181025901927
2018-10-14,-0.1534581869710463,-0.38779561481682356,-0.1920164687275171,0.7066090281076732,0.16882674041030435,0.031055891362143047,0.9352403762543223,0.32486053200610643,0.14074239803275518,0.581305940298348,0.08906147419919681,-0.03417460687812322
2018-10-15,-0.13234111406462556,-0.39341841975302233,-0.1972099456253708,0.7017886584885189,0.18656819555251775,0.03934330174800103,0.9288263745189342,0.3395567510438789,0.1471139670020906,0.563632460136671,0.10203551814914434,-0.03313792078695165
2018-10-16,-0.11083860821187078,-0.39787467238688684,-0.2018202129607772,0.6964245000697445,0.2041702767599336,0.04760240863651792,0.9221353000346179,0.35415223304088034,0.15344194041601483,0.5450756334208042,0.11484932167064413,-0.03204930848440699
2018-10-17,-0.0890139142289682,-0.40115323381706197,-0.20583476441268453,0.6905204295577,0.22161927234342574,0.055826797192758425,0.9151692182883403,0.3686426044625774,0.15972439337816882,0.5255899386082677,0.12746700876259373,-0.03090607438431333
2018-10-18,-0.0669305506177706,-0.4032442968983535,-0.20924177670497612,0.6840807427121368,0.23890157435237203,0.06401007274340788,0.9079302564531422,0.38302356420038924,0.16595943161582058,0.5051254701091438,0.13984683594053499,-0.029705278515460277
2018-10-19,-0.04465246732483038,-0.4041393640252881,-0.21203008138534404,0.6771101519545331,0.25600368909332594,0.07214586566091666,0.9004205991366037,0.39729088012752983,0.1721451905892425,0.4836274173330232,0.1519399209864285,-0.028443701291155726
2018-10-20,-0.022244208457453923,-0.4038312454372665,-0.21418914705278538,0.6696137836589807,0.2729122476085716,0.08022783624968399,0.8926424838126931,0.41144038738959504,0.17827983531980854,0.4610354931601621,0.1636886185671738,-0.02711779393107276
2018-10-21,0.00022892032280251283,-0.40231407843028516,-0.21570907226835037,0.6615971751251337,0.28961401610601795,0.08824967963047012,0.8845981946823724,0.4254679875253864,0.18436156068190704,0.4372833046527661,0.17502445835436722,-0.02572364277876964
2018-10-22,0.022700680010837856,-0.39958336816921447,-0.21658058954906204,0.65306627123186,0.30609590633418,0.09620513062030966,0.8762900542141151,0.43936964705601717,0.19038859167459013,0.41229771538768467,0.1858654682176364,-0.024256936706044237
2018-10-23,0.04510372240955337,-0.39563605111694405,-0.2167950810228033,0.6440274207722844,0.3223449858919608,0.10408796860325903,0.8677204123743022,0.45314139384562707,0.19635918300926564,0.38599823449945503,0.19611268258527903,-0.02271293031583063
2018-10-24,0.06736941066898405,-0.3904705824345395,-0.21634460651386317,0.6344873724689978,0.33834848846725624,0.11189202238936106,0.8588916345687082,0.46677930953828217,0.20227161728567739,0.35829653625784524,0.205645533230752,-0.021086413958840748
2018-10-25,0.0894276368368805,-0.3840870490617699,-0.21522194503692946,0.6244532706704242,0.35409382399450895,0.11961117505732764,0.8498060903815526,0.48027951690642867,0.20812420115112523,0.32909629926527956,0.2143156947678719,-0.019371708077495015
2018-10-26,0.11120663729228793,-0.37648731056254614,-0.21342065090342777,0.6139326507279166,0.3695685887242172,0.12723936877781605,0.8404661459572426,0.49363816205351346,0.21391525919219853,0.298293717640731,0.22193880581671163,-0.017562679107041117
2018-10-27,0.13263280728009358,-0.367675170212255,-0.2109351258896421,0.6029334340550728,0.38476057519460094,0.1347706096127999,0.8308741629297054,0.506851392889846,0.21964312585932608,0.2657793111552612,0.2282832417088232,-0.01565285683188001
2018-10-28,0.15363051621106724,-0.3576565792150127,-0.20776070918193157,0.5914639228691834,0.3996577820984575,0.1421989722879008,0.8210325059341509,0.519915336689304,0.22530613632619803,0.231442237238128,0.23305481167100126,-0.013635683852363526
2018-10-29,0.17412192597708512,-0.34643987736045156,-0.2038937871002145,0.5795327946169034,0.41424842403530054,0.149518604933093,0.8109435590749258,0.5328260802784486,0.23090261761108768,0.1951792875752413,0.23587594298331455,-0.011505040012763893
2018-10-30,0.19402681527379415,-0.33403607385424394,-0.19933192490468304,0.5671490960847414,0.4285209411413325,0.15672373378838952,0.8006097498308729,0.5455796561470131,0.2364308813414823,0.15691262315003796,0.23625778773353368,-0.009256279689381976
2018-10-31,0.21326241385910363,-0.32045917246932193,-0.19407402330824616,0.5543222371968568,0.4424640085876272,0.16380866787002044,0.7900335774921627,0.5581720366053144,0.24188921920604076,0.11662361446614898,0.23356441779365011,-0.006888214935355625
2018-11-01,0.23174325184975955,-0.3057265455394538,-0.1881205026390385,0.5410619845016177,0.4560665459385748,0.17076780359343283,0.7792176428041272,0.5705991366150481,0.2472759015961004,0.07441572148352227,0.22697174643414028,-0.004406804989582323
2018-11-02,0.24938103060594946,-0.289859361624705,-0.18147351791186117,0.5273784543499588,0.4693177263610699,0.17759562934863807,0.7681646759231042,0.5828568247527457,0.25258917946566023,0.030626860783614894,0.21543475023957576,-0.0018317540372180126
2018-11-03,0.26608452354045575,-0.272883071860972,-0.1741372083502023,0.5132821057671856,0.4822069856767778,0.18428673002434678,0.7568775604811365,0.5949409412284646,0.25782728919069287,-0.013985201991926908,0.197704431824031,0.0007925909934859904
2018-11-04,0.28175951735202825,-0.2548279600066266,-0.16611798512515327,0.49878373302229106,0.49472403124758824,0.19083579147618762,0.7453593519551668,0.6068473217248312,0.2629884601210516,-0.057988913002609214,0.17248983811989707,0.0033822925959246042
2018-11-05,0.2963088067975904,-0.23572976090696557,-0.1574248611924548,0.48389445789768887,0.5068588506859535,0.1972376049350825,0.7336132885892914,0.6185718255225494,0.26807092438994656,-0.0990817782132189,0.13890643760984944,0.0058021707318640925
2018-11-06,0.30963225921252263,-0.2156303514034362,-0.14806982705909666,0.4686257216627797,0.5186017203815614,0.20348707135171953,0.7216427933002283,0.630110365663884,0.2730729282436648,-0.13430083284727978,0.09721471696429049,0.007878062107046804
2018-11-07,0.3216269686165218,-0.1945785164325531,-0.13806827600214933,0.45298927675576534,0.5299432138352258,0.20957920567273441,0.7094514658396013,0.6414589380622321,0.277992743760336,-0.16096354544539734,0.049343014088287264,0.009452036844009115
2018-11-08,0.33218752339009877,-0.17263079099200077,-0.12743948158803103,0.43699717817804595,0.540874209791336,0.21550914104443428,0.6970430660662238,0.6526136461278225,0.28282867958135816,-0.1778533764817434,-0.0015865477662593322,0.010452140283439701
2018-11-09,0.3412064161375152,-0.14985237551145889,-0.11620712914310444,0.4206617746057513,0.5513859001603397,0.22127213293993467,0.6844214909435262,0.6635707181363765,0.2875790894001055,-0.18552552151611867,-0.0525253073753606,0.01091054833454008
2018-11-10,0.3485746293170197,-0.12631811764496015,-0.1043999009262302,0.40399569922359463,0.5614697977225582,0.22686356320546863,0.6715907490263535,0.6743265161334868,0.2922423774543381,-0.1855867468414256,-0.10139715623484824,0.010921378632457323
2018-11-11,0.3541824352641266,-0.10211354720535487,-0.0920521119134628,0.38701186028667717,0.5711177436047193,0.2322789440216338,0.6585549362217648,0.6848775370442471,0.29681700096402874,-0.1798398221460371,-0.14716751573205725,0.010590421612258993
2018-11-12,0.35792045389901517,-0.07733594249319246,-0.07920438906499522,0.3697234314156849,0.5803219145209774,0.2375139217755307,0.6453182155749062,0.6952204081149668,0.30130147007876945,-0.16983390136927812,-0.18950808399049232,0.010008668036575465
2018-11-13,0.35968101499390354,-0.05209539522699033,-0.06590438141572949,0.3521438416322168,0.5890748297697596,0.24256428083946804,0.631884802265243,0.7053518794202412,0.30569434625982245,-0.15675866504663175,-0.22846628857723322,0.00924603913725737
2018-11-14,0.3593598733468694,-0.026515827343032684,-0.05220748103726949,0.3342867651403193,0.5973693579785336,0.24742594725229608,0.6182589535048076,0.7152688159313795,0.3099942400730472,-0.141486297231223,-0.2642555214177944,0.008353822445695396
2018-11-15,0.3568583231359069,-0.0007358960076867815,-0.03817752566299732,0.31616611086139795,0.6051987235882348,0.2520949922991973,0.6044449620070612,0.7249681908622193,0.3141998091727961,-0.12464684736817483,-0.2971446926536894,0.007369084080503591
2018-11-16,0.3520857502589749,0.025090296453780424,-0.02388744250274801,0.2977960117297739,0.6125565130694676,0.2565676359859275,0.5904471512475493,0.7344470810534225,0.31830975692828084,-0.10669570835556189,-0.3274062083938442,0.006318626632265533
2018-11-17,0.3449626463606439,0.05079279241748377,-0.009419779770958755,0.27919081375676846,0.6194366808626178,0.26084025040347225,0.576269870766611,0.743702664287937,0.32232283179502264,-0.08796458600821629,-0.35529404151578303,0.00522198101303355
2018-11-18,0.3354240830593224,0.07618579464936956,0.005132941554854026,0.2603650648707755,0.6258335550345435,0.26490936297934803,0.561917490082226,0.752732217753808,0.32623782723920347,-0.06869769883788994,-0.38103625568669736,0.004093532834540528
2018-11-19,0.32342360735474546,0.1010682520174288,0.01966813681833354,0.24133350354232558,0.631741842644183,0.2687716596115354,0.5473943902462487,0.7615331163468807,0.3300535817894233,-0.04907695323833134,-0.4048340853630286,0.002944001712120439
2018-11-20,0.30893746789556514,0.12522516987364457,0.034073419584531736,0.22211104720256927,0.6371566348100638,0.2724239876813513,0.5327049527039426,0.7701028290553503,0.3337689785766612,-0.029239400124656773,-0.42686375463492465,0.0017814677897432351
2018-11-21,0.2919690171276739,0.14842979656679062,0.04822731333073857,0.20271278046438113,0.6420734114727141,0.27586335894153596,0.51785354607925,0.7784389113457497,0.3373829435180473,-0.009289408169401894,-0.4472792451417716,0.0006120872833438749
2018-11-22,0.272553059740985,0.1704468139492673,0.06200050502996829,0.18315394315527558,0.6464880458453558,0.2790869522759909,0.5028445129195835,0.7865389916005847,0.34089444121607076,0.010692762631520074,-0.4662152054700065,-0.0005594032504327708
2018-11-23,0.25075984090871967,0.19103660925273463,0.07525771373257902,0.1634499181722682,0.6503968085463341,0.28209211632758463,0.48768216001331927,0.7944007507069489,0.3443024679028792,0.030644851843631808,-0.48378966360519626,-0.0017293274942398503
2018-11-24,0.226698301007399,0.2099606242319859,0.08786021065312402,0.1436162191685066,0.6537963714071757,0.28487637199065974,0.4723707568165923,0.8020218960470522,0.34760604151698277,0.0505181913847968,-0.5001064236174847,-0.002894810012656054
2018-11-25,0.20051818356151108,0.22698766582440955,0.09966897176645513,0.1236684780821302,0.6566838109504269,0.28743741476494333,0.45691454581358876,0.8094001338448943,0.3508041901218408,0.07027448657817628,-0.5152571273826563,-0.004053586787852711
2018-11-26,0.1724105886474425,0.24190092912191488,0.11054837205973744,0.10362243251792767,0.6590566115316467,0.28977311696766733,0.4413177659154222,0.8165331458158187,0.3538959408818867,0.08988343721609435,-0.5293230041395117,-0.005203865156356315
2018-11-27,0.1426066307805569,0.2545053455375119,0.12037024999066134,0.08349391299315027,0.6609126681402915,0.29188152980080817,0.42558468609613387,0.823418576051038,0.3568803121172082,0.10932095949724638,-0.542376345537903,-0.006344219091567413
2018-11-28,0.11137399546486103,0.2646347519308115,0.12901809412839602,0.06329883005836465,0.6622502888545865,0.293760885270552,0.4097196431462521,0.8300540316675293,0.3597563102837904,0.128567842371028,-0.5544817464593504,-0.007473510063931191
2018-11-29,0.07901138464688635,0.2721583088214523,0.13639104749973532,0.043053161305068914,0.6630681969457811,0.29540959795617205,0.3937270763611529,0.836437096955458,0.36252293234811245,0.14760872238235995,-0.5656971489225308,-0.008590826638040184
2018-11-30,0.04584107361012762,0.2769856021632009,0.1424074044719488,0.02277293827175468,0.6633655326275296,0.2968262666256616,0.3776115536014076,0.8425653573895726,0.36517917262652666,0.16643129392390238,-0.576074721903123,-0.009695437936122618
2018-12-01,0.01220003118134637,0.2790699551480709,0.14700730037481072,0.0024742332610459485,0.6631418544465167,0.29800967569557807,0.36137778636115225,0.8484364284197865,0.3677240323778327,0.18502569585341605,-0.5856616047717621,-0.010786757473325852
2018-12-02,-0.021569763391407235,0.2784096467158877,0.1501543661739152,-0.01782685392107631,0.6623971403108637,0.2989587965328408,0.34503063443872894,0.8540479846227793,0.3701565304568245,0.20338403071080327,-0.5945005376934279,-0.011864314816564851
2018-12-03,-0.05513107793435997,0.27504695471417306,0.15183622879844924,-0.0381142092898058,0.6611317881531494,0.29967278859616175,0.32857510227278286,0.8593977865509964,0.37247571384939887,0.2214999854281231,-0.6026303979719274,-0.012927733217201939
2018-12-04,-0.08816054005369982,0.2690651734239197,0.15206386255167295,-0.05837171805868706,0.6593466162253635,0.3001510004151997,0.31201632898439646,0.8644837041292566,0.3746806674387906,0.23936853834949912,-0.6100866504799579,-0.013976734547809216
2018-12-05,-0.12035649602520825,0.26058395474030943,0.15086991505984165,-0.07858327805520704,0.6570428630234902,0.300392970405497,0.2953595735698917,0.8693037360606387,0.3767705226198518,0.2569856843853256,-0.6169017705942903,-0.015011030983446909
2018-12-06,-0.15144519007401347,0.2497534567377793,0.1483062220262148,-0.09873281316278895,0.6542221868397866,0.300398427517572,0.27861019639808565,0.8738560246749161,0.37874446442868054,0.27434829273429145,-0.6231055373272104,-0.01603045952870394
2018-12-07,-0.18118505440864857,0.23674783739724248,0.14444077633602342,-0.11880428677548167,0.6508866649413247,0.30016729171865175,0.261773638377422,0.8781388656405185,0.3806017368854033,0.29145391467272797,-0.628725355161706,-0.017034872225875287
2018-12-08,-0.20936910856829893,0.2217586087696125,0.13935442661850247,-0.13878171525158606,0.647038792373844,0.29969967430574546,0.24485539948983892,0.882150712338274,0.3823416463787305,0.3083006650947008,-0.6337864999390406,-0.018024154611688884
