date,flux
2230.0,0.06741775867492361
2230.07007007007,0.07292655811025937
2230.14014014014,-0.07988544349766077
2230.2102102102103,-0.2777679731736794
2230.2802802802803,-0.47567844673241116
2230.3503503503503,-0.7370138872636182
2230.42042042042,-0.8233609203167588
2230.4904904904906,-0.8489543362712122
2230.5605605605606,-0.7302243645028739
2230.6306306306305,-0.43740211195243967
2230.7007007007005,-0.17030671493975763
2230.770770770771,0.18487110940800094
2230.840840840841,0.43095998217801157
2230.910910910911,0.5537278260171569
2230.980980980981,0.6334233172486475
2231.051051051051,0.5238402826628656
2231.121121121121,0.44325155013980033
2231.191191191191,0.34191514328334127
2231.261261261261,0.24511980424982213
2231.3313313313315,0.29341137174336557
2231.4014014014015,0.2947679803905549
2231.4714714714714,0.3695733770270483
2231.5415415415414,0.41034459039195126
2231.611611611612,0.3233285143061209
2231.6816816816818,0.24498516517573285
2231.7517517517517,0.00736597771714904
2231.8218218218217,-0.222730406594802
2231.891891891892,-0.415625004403225
2231.961961961962,-0.6176236658647931
2232.032032032032,-0.6253578393126822
2232.102102102102,-0.6037068703923923
2232.1721721721724,-0.4776905849178841
2232.2422422422424,-0.2665652104236753
2232.3123123123123,-0.14601086959161666
2232.3823823823823,0.0261045181526354
2232.4524524524522,0.07863160082744987
2232.5225225225226,0.07274655647015867
2232.5925925925926,0.09389726629636488
2232.6626626626626,0.01771233444517123
2232.7327327327325,0.05073170117021354
2232.802802802803,0.08092990464247181
2232.872872872873,0.1179611833544916
2232.942942942943,0.2413531338699729
2233.013013013013,0.24940887435152134
2233.0830830830832,0.28589144761581164
2233.153153153153,0.24840147837252707
2233.223223223223,0.1154667800443808
2233.293293293293,0.042575629517035675
2233.3633633633635,-0.12059604162256651
2233.4334334334335,-0.19674080973216473
2233.5035035035035,-0.219629573660759
2233.5735735735734,-0.2567653344987306
2233.643643643644,-0.1635268129035431
2233.713713713714,-0.14102674097235188
2233.7837837837837,-0.09072641311389804
2233.8538538538537,-0.033754027134592315
2233.923923923924,-0.07424279252711889
2233.993993993994,-0.022517825532743053
2234.064064064064,-0.02382042927213771
2234.134134134134,0.024611329332513223
2234.2042042042044,0.16179419166247397
2234.2742742742744,0.23822551239921944
2234.3443443443443,0.4077185815873214
2234.4144144144143,0.4902610867423391
2234.4844844844847,0.4995380971239106
2234.5545545545547,0.4932987738436391
2234.6246246246246,0.31455569086641744
2234.6946946946946,0.1663205536859739
2234.7647647647645,-0.027499300563077894
2234.834834834835,-0.2233477291984589
2234.904904904905,-0.2804497841319245
2234.974974974975,-0.36604484688340194
2235.045045045045,-0.32990437617182916
2235.1151151151153,-0.2818642574633404
2235.185185185185,-0.29721868748120855
2235.255255255255,-0.2607216555228996
2235.325325325325,-0.3601620642458909
2235.3953953953956,-0.43713676066886
2235.4654654654655,-0.49407258787219327
2235.5355355355355,-0.5675562115409504
2235.6056056056054,-0.4580688470594336
2235.675675675676,-0.32861632853656286
2235.745745745746,-0.0851017241136289
2235.8158158158158,0.2326106493197932
2235.8858858858857,0.4490701873997908
2235.955955955956,0.6839081388468492
2236.026026026026,0.7367428515876647
2236.096096096096,0.6725361784303162
2236.166166166166,0.5618819354212442
2236.2362362362364,0.3092588737960453
2236.3063063063064,0.15558822886959064
2236.3763763763764,0.014861155988099178
2236.4464464464463,-0.05342469442914752
2236.5165165165167,0.03170554793928423
2236.5865865865867,0.06998168592267788
2236.6566566566567,0.18635453087108164
2236.7267267267266,0.22756184249121383
2236.7967967967966,0.1542329180874552
2236.866866866867,0.0868193755429703
2236.936936936937,-0.12450157347740431
2237.007007007007,-0.27286933280237524
2237.077077077077,-0.37389357632313347
2237.1471471471473,-0.44189940226670016
2237.2172172172172,-0.3175201342585264
2237.287287287287,-0.20328147898515314
2237.357357357357,-0.013828862551449324
2237.4274274274276,0.16588749292452723
2237.4974974974975,0.19347249314426943
2237.5675675675675,0.21066437376835892
2237.6376376376375,0.04954318876641123
2237.707707707708,-0.15443319634062988
2237.777777777778,-0.3302012154288642
2237.847847847848,-0.5458910193768455
2237.9179179179177,-0.578824450344513
2237.987987987988,-0.5672601748882543
2238.058058058058,-0.462178422008361
2238.128128128128,-0.24157093638107432
2238.198198198198,-0.10434348081730653
2238.2682682682685,0.08893805716830701
2238.3383383383384,0.1870154840648646
2238.4084084084084,0.21070616037181997
2238.4784784784783,0.27773116624486166
2238.5485485485488,0.2479225073320782
2238.6186186186187,0.32002680779101456
2238.6886886886887,0.4126080518213773
2238.7587587587586,0.49570405244681165
2238.828828828829,0.6727542793478771
2238.898898898899,0.7260864338103072
2238.968968968969,0.7716792104188708
2239.039039039039,0.7317740425036686
2239.109109109109,0.5415109487592882
2239.1791791791793,0.3776111496208172
2239.2492492492493,0.09628737758043888
2239.319319319319,-0.13899647835425974
2239.389389389389,-0.3101435862029437
2239.4594594594596,-0.5027726461760854
2239.5295295295296,-0.544781755405652
