Date,Velocity
2020-06-16 13:34:56.701559+00:00,59.20790734979131
2020-06-22 19:46:48.789645+00:00,44.71431957045548
2020-06-29 01:58:40.877735+00:00,36.06984554990487
2020-07-05 08:10:32.965826+00:00,30.070023328804858
2020-07-11 14:22:25.053917+00:00,21.835308168013544
2020-07-17 20:34:17.142007+00:00,18.537919961883542
2020-07-24 02:46:09.230092+00:00,16.285925966531714
2020-07-30 08:58:01.318172+00:00,15.1464516560496
2020-08-05 15:09:53.406243+00:00,15.202945642564629
2020-08-11 21:21:45.494305+00:00,16.450169026602595
2020-08-18 03:33:37.582357+00:00,18.799728952213968
2020-08-24 09:45:29.670395+00:00,22.19887613803431
2020-08-30 15:57:21.758420+00:00,26.757168852836184
2020-09-05 22:09:13.846429+00:00,32.89629860469151
2020-09-12 04:21:05.934422+00:00,41.745971972759705
2020-09-18 10:32:58.022398+00:00,56.81829993678064
2020-09-24 16:44:50.110355+00:00,96.95722738808533
2020-09-30 22:56:42.198294+00:00,87.28898020729524
2020-10-07 05:08:34.286213+00:00,54.003735601052625
2020-10-13 11:20:26.374113+00:00,40.25258158610737
2020-10-19 17:32:18.461995+00:00,31.905821005315495
2020-10-25 23:44:10.549857+00:00,26.033827606028957
2020-11-01 05:56:02.637701+00:00,21.654811334925686
2020-11-07 12:07:54.725528+00:00,18.405056938224362
2020-11-13 18:19:46.813338+00:00,16.205188638602753
2020-11-20 00:31:38.901132+00:00,15.121148102877045
2020-11-26 06:43:30.988913+00:00,15.235507613139246
2020-12-02 12:55:23.076682+00:00,16.5376487497934
2020-12-08 19:07:15.164440+00:00,18.93774686153896
2020-12-15 01:19:07.252189+00:00,22.38805004025582
2020-12-21 07:30:59.339931+00:00,27.008914444918442
2020-12-27 13:42:51.427669+00:00,33.24315892286798
2021-01-02 19:54:43.515405+00:00,42.27632048587164
2021-01-09 02:06:35.603140+00:00,57.85156148015485
2021-01-15 08:18:27.690877+00:00,100.78263034129039
2021-01-21 14:30:19.778619+00:00,84.49563466711767
2021-01-27 20:42:11.866366+00:00,53.11997054184444
2021-02-03 02:54:03.954122+00:00,39.76877380527271
2021-02-09 09:05:56.041888+00:00,31.580741418696405
2021-02-15 15:17:48.129667+00:00,25.795101937274996
2021-02-21 21:29:40.217458+00:00,18.50443345746399
2021-02-28 03:41:32.305265+00:00,15.642039858924214
2021-03-06 09:53:24.393088+00:00,14.17430802407652
2021-03-12 16:05:16.480929+00:00,14.274486625605707
2021-03-18 22:17:08.568787+00:00,15.92765964204765
2021-03-25 04:29:00.656665+00:00,18.954642136164402
2021-03-31 10:40:52.744561+00:00,23.2715738305541
2021-04-06 16:52:44.832477+00:00,29.11158675647651
2021-04-12 23:04:36.920412+00:00,37.33249899910846
2021-04-19 05:16:29.008365+00:00,50.6153300921122
2021-04-25 11:28:21.096337+00:00,82.40262009181649
2021-05-01 17:40:13.184326+00:00,101.33903881311461
2021-05-07 23:52:05.272333+00:00,55.446570442393806
2021-05-14 06:03:57.360354+00:00,39.904873111187115
2021-05-20 12:15:49.448390+00:00,30.83207627845017
2021-05-26 18:27:41.536439+00:00,24.529651275008305
2021-06-02 00:39:33.624499+00:00,19.88120973644284
2021-06-08 06:51:25.712569+00:00,16.542600665558417
2021-06-14 13:03:17.800647+00:00,14.538788672024436
2021-06-20 19:15:09.888731+00:00,14.050871301100779
2021-06-27 01:27:01.976820+00:00,15.15009253862516
2021-07-03 07:38:54.064911+00:00,17.69245914647553
2021-07-09 13:50:46.153003+00:00,21.528894156376374
2021-07-15 20:02:38.241093+00:00,26.752722543933682
2021-07-22 02:14:30.329180+00:00,33.931563103316066
2021-07-28 08:26:22.417262+00:00,44.788261671864134
2021-08-03 14:38:14.505337+00:00,66.02012532930712
2021-08-09 20:50:06.593403+00:00,147.57100313327956
2021-08-16 03:01:58.681458+00:00,65.28761343658469
2021-08-22 09:13:50.769501+00:00,44.481116326481946
2021-08-28 15:25:42.857531+00:00,33.743181008783395
2021-09-03 21:37:34.945546+00:00,26.619405544576008
2021-09-10 03:49:27.033545+00:00,21.429992187203187
2021-09-16 10:01:19.121527+00:00,17.621903082293706
2021-09-22 16:13:11.209491+00:00,15.109304831288235
2021-09-28 22:25:03.297437+00:00,14.044186068319055
2021-10-05 04:36:55.385363+00:00,14.567196410152247
2021-10-11 10:48:47.473271+00:00,16.602184516895473
2021-10-17 17:00:39.561159+00:00,17.482435145844597
2021-10-23 23:12:31.649028+00:00,21.92064104284312
2021-10-30 05:24:23.736879+00:00,27.98060363128731
2021-11-05 11:36:15.824711+00:00,36.532423433600556
2021-11-11 17:48:07.912527+00:00,50.49108303190156
2021-11-18 00:00:00.000327+00:00,86.28205131325757
2021-11-24 06:11:52.088113+00:00,91.91022512418084
2021-11-30 12:23:44.175886+00:00,51.88929033052867
2021-12-06 18:35:36.263647+00:00,37.284715431702196
2021-12-13 00:47:28.351400+00:00,28.48781055947984
2021-12-19 06:59:20.439144+00:00,22.29183321934735
2021-12-25 13:11:12.526884+00:00,17.751623046289307
2021-12-31 19:23:04.614620+00:00,14.680438149447268
2022-01-07 01:34:56.702355+00:00,13.287096577140847
2022-01-13 07:46:48.790091+00:00,13.813819892763878
2022-01-19 13:58:40.877831+00:00,16.15496278212647
2022-01-25 20:10:32.965576+00:00,20.028276729129743
2022-02-01 02:22:25.053329+00:00,25.406315948358227
2022-02-07 08:34:17.141091+00:00,32.814770131783725
2022-02-13 14:46:09.228864+00:00,44.043710380429985
2022-02-19 20:58:01.316651+00:00,66.49343867443396
2022-02-26 03:09:53.404452+00:00,153.68476488752816
2022-03-04 09:21:45.492269+00:00,61.40684158606661
2022-03-10 15:33:37.580103+00:00,41.908897202060025
2022-03-16 21:45:29.667955+00:00,31.495043177799797
2022-03-23 03:57:21.755826+00:00,24.468127152310508
2022-03-29 10:09:13.843715+00:00,19.33841508899545
2022-04-04 16:21:05.931624+00:00,15.689124045614053
2022-04-10 22:32:58.019552+00:00,13.607637896635374
2022-04-17 04:44:50.107498+00:00,13.379625930356301
2022-04-23 10:56:42.195464+00:00,15.051648292529132
2022-04-29 17:08:34.283447+00:00,18.35533461647788
2022-05-05 23:20:26.371447+00:00,23.124513863444612
2022-05-12 05:32:18.459463+00:00,29.630751468889898
2022-05-18 11:44:10.547494+00:00,39.0070836621945
2022-05-24 17:56:02.635538+00:00,55.23281292685987
